"","representative","niche","primary_cluster_id","GTDB_GENOME","gene_id","gene_id_all","present"
"206","AM261282.1|integron_01|AM261282.1_29","environmental","AA738","GB_GCA_047199055.1","AM261282.1_29","NZ_OP290545.1_1",0
"207","AM261282.1|integron_01|AM261282.1_29","environmental","AA738","GB_GCA_047199055.1","AM261282.1_29","OV141395.1_159",0
"208","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_000742135.1","AM261282.1_29","AM261282.1_29",1
"209","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_000742135.1","AM261282.1_29","AP018569.2_107",0
"210","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_000742135.1","AM261282.1_29","AP019386.1_109",0
"211","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_000742135.1","AM261282.1_29","AP019386.1_110",0
"212","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_000742135.1","AM261282.1_29","AP026508.1_104",0
"213","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_000742135.1","AM261282.1_29","AP027468.1_321",0
"214","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_000742135.1","AM261282.1_29","CP034325.1_174",0
"215","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_000742135.1","AM261282.1_29","CP034325.1_175",0
"216","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_000742135.1","AM261282.1_29","CP057748.1_80",0
"217","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_000742135.1","AM261282.1_29","NC_010870.1_119",0
"218","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_000742135.1","AM261282.1_29","NZ_AP027706.1_49",0
"219","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_000742135.1","AM261282.1_29","NZ_CP019353.1_215",0
"220","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_000742135.1","AM261282.1_29","NZ_CP049291.1_137",0
"221","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_000742135.1","AM261282.1_29","NZ_CP053772.1_89",0
"222","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_000742135.1","AM261282.1_29","NZ_CP115377.1_59",0
"223","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_000742135.1","AM261282.1_29","NZ_CP139811.1_48",0
"224","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_000742135.1","AM261282.1_29","NZ_CP142966.1_27",0
"225","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_000742135.1","AM261282.1_29","NZ_CP146544.1_32",0
"226","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_000742135.1","AM261282.1_29","NZ_KP056256.1_146",0
"227","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_000742135.1","AM261282.1_29","NZ_MN732922.1_254",0
"228","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_000742135.1","AM261282.1_29","NZ_MZ513634.1_46",0
"229","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_000742135.1","AM261282.1_29","NZ_OP290545.1_1",0
"230","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_000742135.1","AM261282.1_29","OV141395.1_159",0
"231","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_003697165.2","AM261282.1_29","AM261282.1_29",1
"232","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_003697165.2","AM261282.1_29","AP018569.2_107",0
"233","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_003697165.2","AM261282.1_29","AP019386.1_109",0
"234","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_003697165.2","AM261282.1_29","AP019386.1_110",0
"235","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_003697165.2","AM261282.1_29","AP026508.1_104",0
"236","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_003697165.2","AM261282.1_29","AP027468.1_321",0
"237","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_003697165.2","AM261282.1_29","CP034325.1_174",0
"238","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_003697165.2","AM261282.1_29","CP034325.1_175",0
"239","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_003697165.2","AM261282.1_29","CP057748.1_80",0
"240","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_003697165.2","AM261282.1_29","NC_010870.1_119",0
"241","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_003697165.2","AM261282.1_29","NZ_AP027706.1_49",0
"242","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_003697165.2","AM261282.1_29","NZ_CP019353.1_215",0
"243","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_003697165.2","AM261282.1_29","NZ_CP049291.1_137",0
"244","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_003697165.2","AM261282.1_29","NZ_CP053772.1_89",0
"245","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_003697165.2","AM261282.1_29","NZ_CP115377.1_59",0
"246","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_003697165.2","AM261282.1_29","NZ_CP139811.1_48",0
"247","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_003697165.2","AM261282.1_29","NZ_CP142966.1_27",0
"248","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_003697165.2","AM261282.1_29","NZ_CP146544.1_32",0
"249","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_003697165.2","AM261282.1_29","NZ_KP056256.1_146",0
"250","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_003697165.2","AM261282.1_29","NZ_MN732922.1_254",0
"251","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_003697165.2","AM261282.1_29","NZ_MZ513634.1_46",0
"252","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_003697165.2","AM261282.1_29","NZ_OP290545.1_1",0
"253","AM261282.1|integron_01|AM261282.1_29","environmental","AA860","RS_GCF_003697165.2","AM261282.1_29","OV141395.1_159",0
"254","AM261282.1|integron_01|AM261282.1_29","environmental","AC212","RS_GCF_001598295.1","AM261282.1_29","AM261282.1_29",1
"255","AM261282.1|integron_01|AM261282.1_29","environmental","AC212","RS_GCF_001598295.1","AM261282.1_29","AP018569.2_107",0
"256","AM261282.1|integron_01|AM261282.1_29","environmental","AC212","RS_GCF_001598295.1","AM261282.1_29","AP019386.1_109",0
"257","AM261282.1|integron_01|AM261282.1_29","environmental","AC212","RS_GCF_001598295.1","AM261282.1_29","AP019386.1_110",0
"258","AM261282.1|integron_01|AM261282.1_29","environmental","AC212","RS_GCF_001598295.1","AM261282.1_29","AP026508.1_104",0
"259","AM261282.1|integron_01|AM261282.1_29","environmental","AC212","RS_GCF_001598295.1","AM261282.1_29","AP027468.1_321",0
"260","AM261282.1|integron_01|AM261282.1_29","environmental","AC212","RS_GCF_001598295.1","AM261282.1_29","CP034325.1_174",0
"261","AM261282.1|integron_01|AM261282.1_29","environmental","AC212","RS_GCF_001598295.1","AM261282.1_29","CP034325.1_175",0
"262","AM261282.1|integron_01|AM261282.1_29","environmental","AC212","RS_GCF_001598295.1","AM261282.1_29","CP057748.1_80",0
"263","AM261282.1|integron_01|AM261282.1_29","environmental","AC212","RS_GCF_001598295.1","AM261282.1_29","NC_010870.1_119",0
"264","AM261282.1|integron_01|AM261282.1_29","environmental","AC212","RS_GCF_001598295.1","AM261282.1_29","NZ_AP027706.1_49",0
"265","AM261282.1|integron_01|AM261282.1_29","environmental","AC212","RS_GCF_001598295.1","AM261282.1_29","NZ_CP019353.1_215",0
"266","AM261282.1|integron_01|AM261282.1_29","environmental","AC212","RS_GCF_001598295.1","AM261282.1_29","NZ_CP049291.1_137",0
"267","AM261282.1|integron_01|AM261282.1_29","environmental","AC212","RS_GCF_001598295.1","AM261282.1_29","NZ_CP053772.1_89",0
"268","AM261282.1|integron_01|AM261282.1_29","environmental","AC212","RS_GCF_001598295.1","AM261282.1_29","NZ_CP115377.1_59",0
"269","AM261282.1|integron_01|AM261282.1_29","environmental","AC212","RS_GCF_001598295.1","AM261282.1_29","NZ_CP139811.1_48",0
"270","AM261282.1|integron_01|AM261282.1_29","environmental","AC212","RS_GCF_001598295.1","AM261282.1_29","NZ_CP142966.1_27",0
"271","AM261282.1|integron_01|AM261282.1_29","environmental","AC212","RS_GCF_001598295.1","AM261282.1_29","NZ_CP146544.1_32",0
"272","AM261282.1|integron_01|AM261282.1_29","environmental","AC212","RS_GCF_001598295.1","AM261282.1_29","NZ_KP056256.1_146",0
"273","AM261282.1|integron_01|AM261282.1_29","environmental","AC212","RS_GCF_001598295.1","AM261282.1_29","NZ_MN732922.1_254",0
"274","AM261282.1|integron_01|AM261282.1_29","environmental","AC212","RS_GCF_001598295.1","AM261282.1_29","NZ_MZ513634.1_46",0
"275","AM261282.1|integron_01|AM261282.1_29","environmental","AC212","RS_GCF_001598295.1","AM261282.1_29","NZ_OP290545.1_1",0
"276","AM261282.1|integron_01|AM261282.1_29","environmental","AC212","RS_GCF_001598295.1","AM261282.1_29","OV141395.1_159",0
"277","AM261282.1|integron_01|AM261282.1_29","environmental","AC358","RS_GCF_000006945.2","AM261282.1_29","AM261282.1_29",1
"278","AM261282.1|integron_01|AM261282.1_29","environmental","AC358","RS_GCF_000006945.2","AM261282.1_29","AP018569.2_107",0
"279","AM261282.1|integron_01|AM261282.1_29","environmental","AC358","RS_GCF_000006945.2","AM261282.1_29","AP019386.1_109",0
"280","AM261282.1|integron_01|AM261282.1_29","environmental","AC358","RS_GCF_000006945.2","AM261282.1_29","AP019386.1_110",0
"281","AM261282.1|integron_01|AM261282.1_29","environmental","AC358","RS_GCF_000006945.2","AM261282.1_29","AP026508.1_104",0
"282","AM261282.1|integron_01|AM261282.1_29","environmental","AC358","RS_GCF_000006945.2","AM261282.1_29","AP027468.1_321",0
"283","AM261282.1|integron_01|AM261282.1_29","environmental","AC358","RS_GCF_000006945.2","AM261282.1_29","CP034325.1_174",0
"284","AM261282.1|integron_01|AM261282.1_29","environmental","AC358","RS_GCF_000006945.2","AM261282.1_29","CP034325.1_175",0
"285","AM261282.1|integron_01|AM261282.1_29","environmental","AC358","RS_GCF_000006945.2","AM261282.1_29","CP057748.1_80",0
"286","AM261282.1|integron_01|AM261282.1_29","environmental","AC358","RS_GCF_000006945.2","AM261282.1_29","NC_010870.1_119",0
"287","AM261282.1|integron_01|AM261282.1_29","environmental","AC358","RS_GCF_000006945.2","AM261282.1_29","NZ_AP027706.1_49",0
"288","AM261282.1|integron_01|AM261282.1_29","environmental","AC358","RS_GCF_000006945.2","AM261282.1_29","NZ_CP019353.1_215",0
"289","AM261282.1|integron_01|AM261282.1_29","environmental","AC358","RS_GCF_000006945.2","AM261282.1_29","NZ_CP049291.1_137",0
"290","AM261282.1|integron_01|AM261282.1_29","environmental","AC358","RS_GCF_000006945.2","AM261282.1_29","NZ_CP053772.1_89",0
"291","AM261282.1|integron_01|AM261282.1_29","environmental","AC358","RS_GCF_000006945.2","AM261282.1_29","NZ_CP115377.1_59",0
"292","AM261282.1|integron_01|AM261282.1_29","environmental","AC358","RS_GCF_000006945.2","AM261282.1_29","NZ_CP139811.1_48",0
"293","AM261282.1|integron_01|AM261282.1_29","environmental","AC358","RS_GCF_000006945.2","AM261282.1_29","NZ_CP142966.1_27",0
"294","AM261282.1|integron_01|AM261282.1_29","environmental","AC358","RS_GCF_000006945.2","AM261282.1_29","NZ_CP146544.1_32",0
"295","AM261282.1|integron_01|AM261282.1_29","environmental","AC358","RS_GCF_000006945.2","AM261282.1_29","NZ_KP056256.1_146",0
"296","AM261282.1|integron_01|AM261282.1_29","environmental","AC358","RS_GCF_000006945.2","AM261282.1_29","NZ_MN732922.1_254",0
"297","AM261282.1|integron_01|AM261282.1_29","environmental","AC358","RS_GCF_000006945.2","AM261282.1_29","NZ_MZ513634.1_46",0
"298","AM261282.1|integron_01|AM261282.1_29","environmental","AC358","RS_GCF_000006945.2","AM261282.1_29","NZ_OP290545.1_1",0
"299","AM261282.1|integron_01|AM261282.1_29","environmental","AC358","RS_GCF_000006945.2","AM261282.1_29","OV141395.1_159",0
"300","AM261282.1|integron_01|AM261282.1_29","food","AA738","GB_GCA_047199055.1","AM261282.1_29","AM261282.1_29",1
"301","AM261282.1|integron_01|AM261282.1_29","food","AA738","GB_GCA_047199055.1","AM261282.1_29","AP018569.2_107",0
"302","AM261282.1|integron_01|AM261282.1_29","food","AA738","GB_GCA_047199055.1","AM261282.1_29","AP019386.1_109",0
"303","AM261282.1|integron_01|AM261282.1_29","food","AA738","GB_GCA_047199055.1","AM261282.1_29","AP019386.1_110",0
"304","AM261282.1|integron_01|AM261282.1_29","food","AA738","GB_GCA_047199055.1","AM261282.1_29","AP026508.1_104",0
"305","AM261282.1|integron_01|AM261282.1_29","food","AA738","GB_GCA_047199055.1","AM261282.1_29","AP027468.1_321",0
"306","AM261282.1|integron_01|AM261282.1_29","food","AA738","GB_GCA_047199055.1","AM261282.1_29","CP034325.1_174",0
"307","AM261282.1|integron_01|AM261282.1_29","food","AA738","GB_GCA_047199055.1","AM261282.1_29","CP034325.1_175",0
"308","AM261282.1|integron_01|AM261282.1_29","food","AA738","GB_GCA_047199055.1","AM261282.1_29","CP057748.1_80",0
"309","AM261282.1|integron_01|AM261282.1_29","food","AA738","GB_GCA_047199055.1","AM261282.1_29","NC_010870.1_119",0
"310","AM261282.1|integron_01|AM261282.1_29","food","AA738","GB_GCA_047199055.1","AM261282.1_29","NZ_AP027706.1_49",0
"311","AM261282.1|integron_01|AM261282.1_29","food","AA738","GB_GCA_047199055.1","AM261282.1_29","NZ_CP019353.1_215",0
"312","AM261282.1|integron_01|AM261282.1_29","food","AA738","GB_GCA_047199055.1","AM261282.1_29","NZ_CP049291.1_137",0
"313","AM261282.1|integron_01|AM261282.1_29","food","AA738","GB_GCA_047199055.1","AM261282.1_29","NZ_CP053772.1_89",0
"314","AM261282.1|integron_01|AM261282.1_29","food","AA738","GB_GCA_047199055.1","AM261282.1_29","NZ_CP115377.1_59",0
"315","AM261282.1|integron_01|AM261282.1_29","food","AA738","GB_GCA_047199055.1","AM261282.1_29","NZ_CP139811.1_48",0
"316","AM261282.1|integron_01|AM261282.1_29","food","AA738","GB_GCA_047199055.1","AM261282.1_29","NZ_CP142966.1_27",0
"317","AM261282.1|integron_01|AM261282.1_29","food","AA738","GB_GCA_047199055.1","AM261282.1_29","NZ_CP146544.1_32",0
"318","AM261282.1|integron_01|AM261282.1_29","food","AA738","GB_GCA_047199055.1","AM261282.1_29","NZ_KP056256.1_146",0
"319","AM261282.1|integron_01|AM261282.1_29","food","AA738","GB_GCA_047199055.1","AM261282.1_29","NZ_MN732922.1_254",0
"320","AM261282.1|integron_01|AM261282.1_29","food","AA738","GB_GCA_047199055.1","AM261282.1_29","NZ_MZ513634.1_46",0
"321","AM261282.1|integron_01|AM261282.1_29","food","AA738","GB_GCA_047199055.1","AM261282.1_29","NZ_OP290545.1_1",0
"322","AM261282.1|integron_01|AM261282.1_29","food","AA738","GB_GCA_047199055.1","AM261282.1_29","OV141395.1_159",0
"323","AM261282.1|integron_01|AM261282.1_29","food","AA739","RS_GCF_001729785.1","AM261282.1_29","AM261282.1_29",1
"324","AM261282.1|integron_01|AM261282.1_29","food","AA739","RS_GCF_001729785.1","AM261282.1_29","AP018569.2_107",0
"325","AM261282.1|integron_01|AM261282.1_29","food","AA739","RS_GCF_001729785.1","AM261282.1_29","AP019386.1_109",0
"326","AM261282.1|integron_01|AM261282.1_29","food","AA739","RS_GCF_001729785.1","AM261282.1_29","AP019386.1_110",0
"327","AM261282.1|integron_01|AM261282.1_29","food","AA739","RS_GCF_001729785.1","AM261282.1_29","AP026508.1_104",0
"328","AM261282.1|integron_01|AM261282.1_29","food","AA739","RS_GCF_001729785.1","AM261282.1_29","AP027468.1_321",0
"329","AM261282.1|integron_01|AM261282.1_29","food","AA739","RS_GCF_001729785.1","AM261282.1_29","CP034325.1_174",0
"330","AM261282.1|integron_01|AM261282.1_29","food","AA739","RS_GCF_001729785.1","AM261282.1_29","CP034325.1_175",0
"331","AM261282.1|integron_01|AM261282.1_29","food","AA739","RS_GCF_001729785.1","AM261282.1_29","CP057748.1_80",0
"332","AM261282.1|integron_01|AM261282.1_29","food","AA739","RS_GCF_001729785.1","AM261282.1_29","NC_010870.1_119",0
"333","AM261282.1|integron_01|AM261282.1_29","food","AA739","RS_GCF_001729785.1","AM261282.1_29","NZ_AP027706.1_49",0
"334","AM261282.1|integron_01|AM261282.1_29","food","AA739","RS_GCF_001729785.1","AM261282.1_29","NZ_CP019353.1_215",0
"335","AM261282.1|integron_01|AM261282.1_29","food","AA739","RS_GCF_001729785.1","AM261282.1_29","NZ_CP049291.1_137",0
"336","AM261282.1|integron_01|AM261282.1_29","food","AA739","RS_GCF_001729785.1","AM261282.1_29","NZ_CP053772.1_89",0
"337","AM261282.1|integron_01|AM261282.1_29","food","AA739","RS_GCF_001729785.1","AM261282.1_29","NZ_CP115377.1_59",0
"338","AM261282.1|integron_01|AM261282.1_29","food","AA739","RS_GCF_001729785.1","AM261282.1_29","NZ_CP139811.1_48",0
"339","AM261282.1|integron_01|AM261282.1_29","food","AA739","RS_GCF_001729785.1","AM261282.1_29","NZ_CP142966.1_27",0
"340","AM261282.1|integron_01|AM261282.1_29","food","AA739","RS_GCF_001729785.1","AM261282.1_29","NZ_CP146544.1_32",0
"341","AM261282.1|integron_01|AM261282.1_29","food","AA739","RS_GCF_001729785.1","AM261282.1_29","NZ_KP056256.1_146",0
"342","AM261282.1|integron_01|AM261282.1_29","food","AA739","RS_GCF_001729785.1","AM261282.1_29","NZ_MN732922.1_254",0
"343","AM261282.1|integron_01|AM261282.1_29","food","AA739","RS_GCF_001729785.1","AM261282.1_29","NZ_MZ513634.1_46",0
"344","AM261282.1|integron_01|AM261282.1_29","food","AA739","RS_GCF_001729785.1","AM261282.1_29","NZ_OP290545.1_1",0
"345","AM261282.1|integron_01|AM261282.1_29","food","AA739","RS_GCF_001729785.1","AM261282.1_29","OV141395.1_159",0
"346","AM261282.1|integron_01|AM261282.1_29","food","AB134","RS_GCF_001294465.1","AM261282.1_29","AM261282.1_29",1
"347","AM261282.1|integron_01|AM261282.1_29","food","AB134","RS_GCF_001294465.1","AM261282.1_29","AP018569.2_107",0
"348","AM261282.1|integron_01|AM261282.1_29","food","AB134","RS_GCF_001294465.1","AM261282.1_29","AP019386.1_109",0
"349","AM261282.1|integron_01|AM261282.1_29","food","AB134","RS_GCF_001294465.1","AM261282.1_29","AP019386.1_110",0
"350","AM261282.1|integron_01|AM261282.1_29","food","AB134","RS_GCF_001294465.1","AM261282.1_29","AP026508.1_104",0
"351","AM261282.1|integron_01|AM261282.1_29","food","AB134","RS_GCF_001294465.1","AM261282.1_29","AP027468.1_321",0
"352","AM261282.1|integron_01|AM261282.1_29","food","AB134","RS_GCF_001294465.1","AM261282.1_29","CP034325.1_174",0
"353","AM261282.1|integron_01|AM261282.1_29","food","AB134","RS_GCF_001294465.1","AM261282.1_29","CP034325.1_175",0
"354","AM261282.1|integron_01|AM261282.1_29","food","AB134","RS_GCF_001294465.1","AM261282.1_29","CP057748.1_80",0
"355","AM261282.1|integron_01|AM261282.1_29","food","AB134","RS_GCF_001294465.1","AM261282.1_29","NC_010870.1_119",0
"356","AM261282.1|integron_01|AM261282.1_29","food","AB134","RS_GCF_001294465.1","AM261282.1_29","NZ_AP027706.1_49",0
"357","AM261282.1|integron_01|AM261282.1_29","food","AB134","RS_GCF_001294465.1","AM261282.1_29","NZ_CP019353.1_215",0
"358","AM261282.1|integron_01|AM261282.1_29","food","AB134","RS_GCF_001294465.1","AM261282.1_29","NZ_CP049291.1_137",0
"359","AM261282.1|integron_01|AM261282.1_29","food","AB134","RS_GCF_001294465.1","AM261282.1_29","NZ_CP053772.1_89",0
"360","AM261282.1|integron_01|AM261282.1_29","food","AB134","RS_GCF_001294465.1","AM261282.1_29","NZ_CP115377.1_59",0
"361","AM261282.1|integron_01|AM261282.1_29","food","AB134","RS_GCF_001294465.1","AM261282.1_29","NZ_CP139811.1_48",0
"362","AM261282.1|integron_01|AM261282.1_29","food","AB134","RS_GCF_001294465.1","AM261282.1_29","NZ_CP142966.1_27",0
